session_id,user_id,channel,language,total_duration_sec,total_turns,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,session_date,session_month
S3023,U1431,voice,KINYARWANDA,62,13,abandoned,0,1,0,,"January 24, 2025","January 1, 2025"
S3024,U1198,voice,KINYARWANDA,41,13,transferred,0,0,1,,"March 18, 2025","March 1, 2025"
S3025,U1404,voice,KINYARWANDA,77,3,completed,1,0,0,user_request,"April 6, 2025","April 1, 2025"
S3026,U1425,voice,KINYARWANDA,85,7,completed,1,0,0,,"April 11, 2025","April 1, 2025"
S3027,U1153,voice,KINYARWANDA,116,9,abandoned,0,1,0,,"January 4, 2025","January 1, 2025"
S3028,U1491,voice,KINYARWANDA,39,8,abandoned,0,1,0,,"January 13, 2025","January 1, 2025"
S3029,U1375,voice,KINYARWANDA,45,4,transferred,0,0,1,,"March 14, 2025","March 1, 2025"
S3030,U1383,voice,KINYARWANDA,249,13,completed,1,0,0,,"February 26, 2025","February 1, 2025"
S3031,U1141,voice,KINYARWANDA,27,6,completed,1,0,0,repeated_errors,"April 23, 2025","April 1, 2025"
S3032,U1312,voice,KINYARWANDA,181,13,completed,1,0,0,,"April 8, 2025","April 1, 2025"
S3033,U1164,voice,KINYARWANDA,17,4,completed,1,0,0,,"April 30, 2025","April 1, 2025"
S3034,U1313,voice,KINYARWANDA,177,13,completed,1,0,0,,"February 6, 2025","February 1, 2025"
S3035,U1020,voice,KINYARWANDA,22,3,abandoned,0,1,0,repeated_errors,"February 17, 2025","February 1, 2025"
S3036,U1081,voice,KINYARWANDA,180,5,completed,1,0,0,repeated_errors,"March 12, 2025","March 1, 2025"
S3037,U1068,voice,KINYARWANDA,73,5,abandoned,0,1,0,,"January 1, 2025","January 1, 2025"
S3038,U1130,voice,KINYARWANDA,71,14,completed,1,0,0,,"March 1, 2025","March 1, 2025"
S3039,U1086,voice,KINYARWANDA,350,9,abandoned,0,1,0,system,"January 12, 2025","January 1, 2025"
S3040,U1217,voice,KINYARWANDA,27,3,completed,1,0,0,,"January 21, 2025","January 1, 2025"
S3041,U1420,voice,KINYARWANDA,72,11,completed,1,0,0,user_request,"January 11, 2025","January 1, 2025"
S3042,U1471,voice,KINYARWANDA,134,13,completed,1,0,0,user_request,"February 13, 2025","February 1, 2025"
S3043,U1304,voice,KINYARWANDA,155,8,transferred,0,0,1,user_request,"April 25, 2025","April 1, 2025"
S3044,U1402,voice,KINYARWANDA,291,6,abandoned,0,1,0,,"February 27, 2025","February 1, 2025"
S3045,U1370,voice,KINYARWANDA,20,5,completed,1,0,0,user_request,"April 18, 2025","April 1, 2025"
S3046,U1344,voice,KINYARWANDA,264,5,completed,1,0,0,user_request,"February 13, 2025","February 1, 2025"
S3047,U1340,voice,KINYARWANDA,39,4,transferred,0,0,1,repeated_errors,"March 19, 2025","March 1, 2025"
S3048,U1383,voice,KINYARWANDA,44,4,completed,1,0,0,,"April 8, 2025","April 1, 2025"
S3049,U1395,voice,KINYARWANDA,197,14,completed,1,0,0,,"February 3, 2025","February 1, 2025"
S3050,U1444,voice,KINYARWANDA,232,12,abandoned,0,1,0,,"January 25, 2025","January 1, 2025"
S3051,U1424,voice,KINYARWANDA,48,7,transferred,0,0,1,,"January 4, 2025","January 1, 2025"
S3052,U1160,voice,KINYARWANDA,161,11,completed,1,0,0,repeated_errors,"March 5, 2025","March 1, 2025"
S3053,U1177,voice,KINYARWANDA,72,4,completed,1,0,0,,"April 26, 2025","April 1, 2025"
S3054,U1116,voice,KINYARWANDA,88,4,transferred,0,0,1,,"April 29, 2025","April 1, 2025"
S3055,U1195,voice,KINYARWANDA,72,14,completed,1,0,0,,"March 31, 2025","March 1, 2025"
S3056,U1382,voice,KINYARWANDA,27,8,completed,1,0,0,repeated_errors,"January 16, 2025","January 1, 2025"
S3057,U1489,voice,KINYARWANDA,101,12,abandoned,0,1,0,system,"January 10, 2025","January 1, 2025"
S3058,U1326,voice,KINYARWANDA,61,4,transferred,0,0,1,,"April 19, 2025","April 1, 2025"
S3059,U1085,voice,KINYARWANDA,226,14,completed,1,0,0,,"March 7, 2025","March 1, 2025"
S3060,U1288,voice,KINYARWANDA,142,6,transferred,0,0,1,,"February 4, 2025","February 1, 2025"
S3061,U1080,voice,KINYARWANDA,183,8,abandoned,0,1,0,repeated_errors,"March 24, 2025","March 1, 2025"
S3062,U1151,voice,KINYARWANDA,79,7,completed,1,0,0,repeated_errors,"January 6, 2025","January 1, 2025"
S3063,U1060,voice,KINYARWANDA,72,3,transferred,0,0,1,system,"January 19, 2025","January 1, 2025"
S3064,U1060,voice,KINYARWANDA,88,8,completed,1,0,0,,"February 28, 2025","February 1, 2025"
S3065,U1353,voice,KINYARWANDA,335,3,completed,1,0,0,system,"February 22, 2025","February 1, 2025"
S3066,U1027,voice,KINYARWANDA,38,5,abandoned,0,1,0,,"April 26, 2025","April 1, 2025"
S3067,U1441,voice,KINYARWANDA,73,12,completed,1,0,0,repeated_errors,"April 25, 2025","April 1, 2025"
S3068,U1042,voice,KINYARWANDA,68,7,completed,1,0,0,,"January 8, 2025","January 1, 2025"
S3069,U1168,voice,KINYARWANDA,178,12,completed,1,0,0,user_request,"March 19, 2025","March 1, 2025"
S3070,U1422,voice,KINYARWANDA,103,7,completed,1,0,0,,"January 10, 2025","January 1, 2025"
S3071,U1085,voice,KINYARWANDA,58,12,abandoned,0,1,0,repeated_errors,"March 8, 2025","March 1, 2025"
S3072,U1176,voice,KINYARWANDA,205,8,abandoned,0,1,0,user_request,"February 7, 2025","February 1, 2025"
S3073,U1016,voice,KINYARWANDA,229,14,transferred,0,0,1,,"January 29, 2025","January 1, 2025"
S3074,U1097,voice,KINYARWANDA,249,12,completed,1,0,0,,"January 15, 2025","January 1, 2025"
S3075,U1453,voice,KINYARWANDA,80,10,completed,1,0,0,user_request,"March 28, 2025","March 1, 2025"
S3076,U1493,voice,KINYARWANDA,140,7,completed,1,0,0,,"January 23, 2025","January 1, 2025"
S3077,U1197,voice,KINYARWANDA,74,13,completed,1,0,0,,"March 23, 2025","March 1, 2025"
S3078,U1097,voice,KINYARWANDA,126,3,completed,1,0,0,,"February 15, 2025","February 1, 2025"
S3079,U1064,voice,KINYARWANDA,134,7,abandoned,0,1,0,repeated_errors,"March 24, 2025","March 1, 2025"
S3080,U1329,voice,KINYARWANDA,72,5,transferred,0,0,1,,"January 28, 2025","January 1, 2025"
S3081,U1340,voice,KINYARWANDA,88,6,transferred,0,0,1,,"January 26, 2025","January 1, 2025"
S3082,U1004,voice,KINYARWANDA,49,10,completed,1,0,0,,"January 10, 2025","January 1, 2025"
S3083,U1001,voice,KINYARWANDA,38,9,transferred,0,0,1,,"February 16, 2025","February 1, 2025"
S3084,U1021,voice,KINYARWANDA,98,13,completed,1,0,0,user_request,"January 4, 2025","January 1, 2025"
S3085,U1111,voice,KINYARWANDA,90,7,completed,1,0,0,system,"February 24, 2025","February 1, 2025"
S3086,U1056,voice,KINYARWANDA,72,4,transferred,0,0,1,repeated_errors,"March 7, 2025","March 1, 2025"
S3087,U1065,voice,KINYARWANDA,163,8,abandoned,0,1,0,,"March 8, 2025","March 1, 2025"
S3088,U1329,voice,KINYARWANDA,102,13,completed,1,0,0,system,"January 7, 2025","January 1, 2025"
S3089,U1097,voice,KINYARWANDA,113,8,completed,1,0,0,,"February 24, 2025","February 1, 2025"
S3090,U1143,voice,KINYARWANDA,263,12,completed,1,0,0,,"March 21, 2025","March 1, 2025"
S3091,U1367,voice,KINYARWANDA,242,12,abandoned,0,1,0,system,"January 31, 2025","January 1, 2025"
S3092,U1434,voice,KINYARWANDA,147,13,completed,1,0,0,user_request,"March 15, 2025","March 1, 2025"
S3093,U1124,voice,KINYARWANDA,196,8,transferred,0,0,1,repeated_errors,"January 19, 2025","January 1, 2025"
S3094,U1166,voice,KINYARWANDA,16,11,completed,1,0,0,repeated_errors,"January 28, 2025","January 1, 2025"
S3095,U1085,voice,KINYARWANDA,165,13,completed,1,0,0,,"March 22, 2025","March 1, 2025"
S3096,U1075,voice,KINYARWANDA,88,10,completed,1,0,0,,"January 28, 2025","January 1, 2025"
S3097,U1343,voice,KINYARWANDA,161,10,completed,1,0,0,repeated_errors,"January 19, 2025","January 1, 2025"
S3098,U1494,voice,KINYARWANDA,50,3,completed,1,0,0,,"April 11, 2025","April 1, 2025"
S3099,U1423,voice,KINYARWANDA,70,7,abandoned,0,1,0,,"March 28, 2025","March 1, 2025"
S3100,U1293,voice,KINYARWANDA,65,9,transferred,0,0,1,user_request,"January 20, 2025","January 1, 2025"
S3101,U1443,voice,KINYARWANDA,84,8,transferred,0,0,1,user_request,"January 13, 2025","January 1, 2025"
S3102,U1058,voice,KINYARWANDA,171,7,abandoned,0,1,0,,"March 18, 2025","March 1, 2025"
S3103,U1137,voice,KINYARWANDA,39,10,transferred,0,0,1,user_request,"February 12, 2025","February 1, 2025"
S3104,U1098,voice,KINYARWANDA,93,5,abandoned,0,1,0,user_request,"January 11, 2025","January 1, 2025"
S3105,U1191,voice,KINYARWANDA,110,8,abandoned,0,1,0,repeated_errors,"February 17, 2025","February 1, 2025"
S3106,U1242,voice,KINYARWANDA,29,7,completed,1,0,0,,"January 15, 2025","January 1, 2025"
S3107,U1318,voice,KINYARWANDA,108,10,completed,1,0,0,,"January 17, 2025","January 1, 2025"
S3108,U1048,voice,KINYARWANDA,56,6,completed,1,0,0,,"February 23, 2025","February 1, 2025"
S3109,U1447,voice,KINYARWANDA,90,10,completed,1,0,0,,"February 19, 2025","February 1, 2025"
S3110,U1031,voice,KINYARWANDA,208,12,completed,1,0,0,,"January 28, 2025","January 1, 2025"
S3111,U1390,voice,KINYARWANDA,89,4,transferred,0,0,1,,"March 24, 2025","March 1, 2025"
S3112,U1276,voice,KINYARWANDA,230,11,completed,1,0,0,,"January 4, 2025","January 1, 2025"
S3113,U1019,voice,KINYARWANDA,75,11,completed,1,0,0,system,"January 22, 2025","January 1, 2025"
S3114,U1153,voice,KINYARWANDA,47,12,completed,1,0,0,,"March 27, 2025","March 1, 2025"
S3115,U1382,voice,KINYARWANDA,134,12,completed,1,0,0,repeated_errors,"April 29, 2025","April 1, 2025"
S3116,U1067,voice,KINYARWANDA,116,8,completed,1,0,0,repeated_errors,"April 11, 2025","April 1, 2025"
S3117,U1365,voice,KINYARWANDA,148,6,completed,1,0,0,,"February 8, 2025","February 1, 2025"
S3118,U1371,voice,KINYARWANDA,67,6,completed,1,0,0,system,"February 3, 2025","February 1, 2025"
S3119,U1213,voice,KINYARWANDA,162,8,completed,1,0,0,repeated_errors,"April 7, 2025","April 1, 2025"
S3120,U1142,voice,KINYARWANDA,50,7,abandoned,0,1,0,,"February 13, 2025","February 1, 2025"
S3121,U1375,voice,KINYARWANDA,477,8,abandoned,0,1,0,user_request,"February 11, 2025","February 1, 2025"
S3122,U1231,voice,KINYARWANDA,164,9,completed,1,0,0,,"February 9, 2025","February 1, 2025"
S3123,U1212,voice,KINYARWANDA,178,9,completed,1,0,0,repeated_errors,"April 7, 2025","April 1, 2025"
S3124,U1078,voice,KINYARWANDA,187,11,completed,1,0,0,,"January 12, 2025","January 1, 2025"
S3125,U1213,voice,KINYARWANDA,171,10,abandoned,0,1,0,user_request,"January 2, 2025","January 1, 2025"
S3126,U1115,voice,KINYARWANDA,41,8,completed,1,0,0,,"January 28, 2025","January 1, 2025"
S3127,U1091,voice,KINYARWANDA,110,14,completed,1,0,0,repeated_errors,"March 15, 2025","March 1, 2025"
S3128,U1269,voice,KINYARWANDA,83,8,abandoned,0,1,0,,"March 27, 2025","March 1, 2025"
S3129,U1410,voice,KINYARWANDA,123,7,completed,1,0,0,repeated_errors,"March 22, 2025","March 1, 2025"
S3130,U1380,voice,KINYARWANDA,113,3,completed,1,0,0,user_request,"March 31, 2025","March 1, 2025"
S3131,U1488,voice,KINYARWANDA,47,11,completed,1,0,0,,"March 8, 2025","March 1, 2025"
S3132,U1167,voice,KINYARWANDA,191,11,transferred,0,0,1,repeated_errors,"March 12, 2025","March 1, 2025"
S3133,U1057,voice,KINYARWANDA,291,11,transferred,0,0,1,,"April 18, 2025","April 1, 2025"
S3134,U1283,voice,KINYARWANDA,76,13,abandoned,0,1,0,user_request,"March 13, 2025","March 1, 2025"
S3135,U1025,voice,KINYARWANDA,126,10,completed,1,0,0,,"March 25, 2025","March 1, 2025"
S3136,U1368,voice,KINYARWANDA,137,12,completed,1,0,0,user_request,"March 17, 2025","March 1, 2025"
S3137,U1446,voice,KINYARWANDA,63,5,transferred,0,0,1,user_request,"April 9, 2025","April 1, 2025"
S3138,U1065,voice,KINYARWANDA,103,3,transferred,0,0,1,,"March 22, 2025","March 1, 2025"
S3139,U1408,voice,KINYARWANDA,17,13,completed,1,0,0,,"April 2, 2025","April 1, 2025"
S3140,U1247,voice,KINYARWANDA,142,14,abandoned,0,1,0,,"April 15, 2025","April 1, 2025"
S3141,U1253,voice,KINYARWANDA,202,14,completed,1,0,0,user_request,"January 10, 2025","January 1, 2025"
S3142,U1386,voice,KINYARWANDA,79,10,completed,1,0,0,,"March 27, 2025","March 1, 2025"
S3143,U1455,voice,KINYARWANDA,71,9,abandoned,0,1,0,,"April 12, 2025","April 1, 2025"
S3144,U1043,voice,KINYARWANDA,182,7,completed,1,0,0,user_request,"February 26, 2025","February 1, 2025"
S3145,U1096,voice,KINYARWANDA,28,12,transferred,0,0,1,,"April 7, 2025","April 1, 2025"
S3146,U1041,voice,KINYARWANDA,112,9,completed,1,0,0,repeated_errors,"March 27, 2025","March 1, 2025"
S3147,U1499,voice,KINYARWANDA,59,12,completed,1,0,0,,"April 18, 2025","April 1, 2025"
S3148,U1226,voice,KINYARWANDA,31,6,transferred,0,0,1,,"February 6, 2025","February 1, 2025"
S3149,U1261,voice,KINYARWANDA,155,11,transferred,0,0,1,user_request,"March 18, 2025","March 1, 2025"
S3150,U1166,voice,KINYARWANDA,175,13,completed,1,0,0,,"April 1, 2025","April 1, 2025"
S3151,U1435,voice,KINYARWANDA,41,12,completed,1,0,0,,"March 5, 2025","March 1, 2025"
S3152,U1278,voice,KINYARWANDA,188,4,abandoned,0,1,0,user_request,"March 20, 2025","March 1, 2025"
S3153,U1088,voice,KINYARWANDA,139,11,completed,1,0,0,,"March 27, 2025","March 1, 2025"
S3154,U1378,voice,KINYARWANDA,42,11,transferred,0,0,1,system,"April 4, 2025","April 1, 2025"
S3155,U1177,voice,KINYARWANDA,32,7,transferred,0,0,1,system,"April 17, 2025","April 1, 2025"
S3156,U1426,voice,KINYARWANDA,299,13,completed,1,0,0,,"February 9, 2025","February 1, 2025"
S3157,U1402,voice,KINYARWANDA,87,3,completed,1,0,0,,"April 11, 2025","April 1, 2025"
S3158,U1196,voice,KINYARWANDA,23,9,completed,1,0,0,repeated_errors,"April 8, 2025","April 1, 2025"
S3159,U1306,voice,KINYARWANDA,93,12,transferred,0,0,1,,"April 18, 2025","April 1, 2025"
S3160,U1266,voice,KINYARWANDA,75,12,completed,1,0,0,,"March 1, 2025","March 1, 2025"
S3161,U1267,voice,KINYARWANDA,100,6,completed,1,0,0,repeated_errors,"April 8, 2025","April 1, 2025"
S3162,U1073,voice,KINYARWANDA,106,11,completed,1,0,0,,"February 17, 2025","February 1, 2025"
S3163,U1007,voice,KINYARWANDA,75,8,abandoned,0,1,0,user_request,"April 27, 2025","April 1, 2025"
S3164,U1407,voice,KINYARWANDA,279,5,completed,1,0,0,,"April 9, 2025","April 1, 2025"
S3165,U1475,voice,KINYARWANDA,82,8,completed,1,0,0,,"April 16, 2025","April 1, 2025"
S3166,U1296,voice,KINYARWANDA,27,12,transferred,0,0,1,,"January 19, 2025","January 1, 2025"
S3167,U1163,voice,KINYARWANDA,305,8,transferred,0,0,1,system,"March 13, 2025","March 1, 2025"
S3168,U1484,voice,KINYARWANDA,42,7,abandoned,0,1,0,repeated_errors,"April 13, 2025","April 1, 2025"
S3169,U1084,voice,KINYARWANDA,58,4,completed,1,0,0,user_request,"February 2, 2025","February 1, 2025"
S3170,U1071,voice,KINYARWANDA,160,12,completed,1,0,0,,"February 13, 2025","February 1, 2025"
S3171,U1054,voice,KINYARWANDA,56,12,abandoned,0,1,0,,"April 2, 2025","April 1, 2025"
S3172,U1392,voice,KINYARWANDA,48,4,completed,1,0,0,,"February 6, 2025","February 1, 2025"
S3173,U1046,voice,KINYARWANDA,175,9,transferred,0,0,1,,"April 22, 2025","April 1, 2025"
S3174,U1398,voice,KINYARWANDA,139,4,abandoned,0,1,0,repeated_errors,"March 30, 2025","March 1, 2025"
S3175,U1431,voice,KINYARWANDA,237,14,completed,1,0,0,repeated_errors,"February 5, 2025","February 1, 2025"
S3176,U1237,voice,KINYARWANDA,101,8,transferred,0,0,1,,"March 22, 2025","March 1, 2025"
S3177,U1103,voice,KINYARWANDA,5,7,transferred,0,0,1,system,"March 29, 2025","March 1, 2025"
S3178,U1209,voice,KINYARWANDA,50,6,completed,1,0,0,,"January 21, 2025","January 1, 2025"
S3179,U1041,voice,KINYARWANDA,366,9,completed,1,0,0,system,"January 2, 2025","January 1, 2025"
S3180,U1315,voice,KINYARWANDA,147,10,completed,1,0,0,,"January 31, 2025","January 1, 2025"
S3181,U1467,voice,KINYARWANDA,186,6,completed,1,0,0,,"April 18, 2025","April 1, 2025"
S3182,U1453,voice,KINYARWANDA,329,3,completed,1,0,0,,"April 7, 2025","April 1, 2025"
S3183,U1267,voice,KINYARWANDA,162,3,abandoned,0,1,0,,"January 30, 2025","January 1, 2025"
S3184,U1385,voice,KINYARWANDA,147,3,transferred,0,0,1,repeated_errors,"March 17, 2025","March 1, 2025"
S3185,U1262,voice,KINYARWANDA,190,13,completed,1,0,0,,"February 13, 2025","February 1, 2025"
S3186,U1335,voice,KINYARWANDA,140,3,completed,1,0,0,,"January 12, 2025","January 1, 2025"
S3187,U1386,voice,KINYARWANDA,94,7,abandoned,0,1,0,repeated_errors,"February 20, 2025","February 1, 2025"
S3188,U1364,voice,KINYARWANDA,111,6,completed,1,0,0,repeated_errors,"February 18, 2025","February 1, 2025"
S3189,U1258,voice,KINYARWANDA,163,11,transferred,0,0,1,user_request,"April 26, 2025","April 1, 2025"
S3190,U1282,voice,KINYARWANDA,45,5,completed,1,0,0,,"January 24, 2025","January 1, 2025"
S3191,U1113,voice,KINYARWANDA,155,9,completed,1,0,0,repeated_errors,"January 24, 2025","January 1, 2025"
S3192,U1362,voice,KINYARWANDA,128,13,completed,1,0,0,repeated_errors,"March 1, 2025","March 1, 2025"
S3193,U1039,voice,KINYARWANDA,6,10,abandoned,0,1,0,,"January 11, 2025","January 1, 2025"
S3194,U1485,voice,KINYARWANDA,53,8,completed,1,0,0,,"January 13, 2025","January 1, 2025"
S3195,U1416,voice,KINYARWANDA,88,14,abandoned,0,1,0,,"April 1, 2025","April 1, 2025"
S3196,U1219,voice,KINYARWANDA,48,12,completed,1,0,0,,"March 13, 2025","March 1, 2025"
S3197,U1128,voice,KINYARWANDA,245,3,completed,1,0,0,,"March 15, 2025","March 1, 2025"
S3198,U1007,voice,KINYARWANDA,25,10,completed,1,0,0,,"March 13, 2025","March 1, 2025"
S3199,U1100,voice,KINYARWANDA,118,12,transferred,0,0,1,repeated_errors,"March 5, 2025","March 1, 2025"
