session_id,user_id,channel,language,session_date,session_month,region,is_disabled,is_first_time_user,is_vulnerable_user,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,total_duration_sec,total_turns,avg_asr_confidence,avg_intent_confidence,misunderstanding_rate,silence_rate,is_recovered,is_escalated,had_errors,user_turns,system_turns,total_error_turns,misunderstanding_turns,silence_turns,noise_turns,turn_error_rate_pct,repeat_intent_rate_pct,intent_service_lookup_count,intent_start_application_count,intent_repeat_count,intent_unknown_count,total_application_attempts,had_successful_application,applications_completed,applications_abandoned,applications_failed,services_attempted,primary_service_code,application_channel,avg_time_to_submit_sec,kpi_accessibility_segment,kpi_vulnerable_completed,kpi_disabled_completed,kpi_firsttime_completed,kpi_vulnerable_escalated,kpi_end_to_end_success,kpi_error_recovery_success,kpi_high_misunderstanding,kpi_high_silence,kpi_high_confusion,kpi_reached_application,kpi_application_success,ai_quality_score
S2082,U1240,voice,KINYARWANDA,"March 17, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,,61,12,0.75,0.54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2083,U1425,voice,KINYARWANDA,"January 2, 2025","January 1, 2025",rural,1,0,1,completed,1,0,0,repeated_errors,181,8,0.82,0.67,0.29,0,0,0,0,3,4,2,2,0,0,28.6,28.6,1,2,2,2,0,0,0,0,0,[],,,,1,1,1,0,0,0,0,0,0,1,0,0,98.6
S2084,U1444,voice,KINYARWANDA,"April 12, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,,115,12,0.79,0.68,0.13,0.13,1,0,0,4,4,3,1,1,1,37.5,12.5,0,5,1,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2085,U1297,voice,KINYARWANDA,"January 5, 2025","January 1, 2025",rural,0,1,1,abandoned,0,1,0,,198,10,0.76,0.72,0.29,0,0,0,0,3,4,3,2,0,1,42.9,14.3,3,2,1,1,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,464,1,0,0,0,0,0,0,0,0,0,1,1,90
S2086,U1439,voice,KINYARWANDA,"March 3, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,repeated_errors,95,9,0.77,0.7,0.29,0.43,0,1,0,4,3,5,2,3,0,71.4,28.6,1,3,2,1,1,1,1,0,0,[LAND],LAND,ussd,233,0,0,0,0,0,0,0,0,1,1,1,1,70
S2087,U1035,voice,KINYARWANDA,"March 10, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,,60,14,0.73,0.73,0.14,0.14,1,0,0,5,2,3,1,1,1,42.9,28.6,3,1,2,1,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,"1,229",0,0,0,0,0,1,0,0,0,1,1,1,100
S2088,U1083,voice,KINYARWANDA,"February 21, 2025","February 1, 2025",rural,0,0,0,abandoned,0,1,0,,264,8,0.8,0.63,0.33,0.33,0,1,0,2,1,2,1,1,0,66.7,33.3,1,1,1,0,2,0,0,1,1,[ID_REPLACEMENT],ID_REPLACEMENT,web,,0,0,0,0,0,0,0,1,1,1,1,0,70
S2089,U1451,voice,KINYARWANDA,"March 27, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,54,6,0.82,0.68,0.2,0,1,0,0,4,1,1,1,0,0,20,0,2,0,0,3,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2090,U1373,voice,KINYARWANDA,"January 5, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,,180,9,0.77,0.66,0,0.2,1,0,0,4,1,1,0,1,0,20,20,1,1,1,2,2,1,2,0,0,"[DL, BIRTH_CERT]",DL,ussd,703,0,0,0,0,0,1,0,0,0,0,1,1,100
S2091,U1262,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,repeated_errors,34,11,0.88,0.87,0,0.25,1,0,0,2,2,1,0,1,0,25,25,0,3,1,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,1,0,0,100
S2092,U1309,voice,KINYARWANDA,"March 9, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,user_request,176,13,0.65,0.54,0.33,0.33,0,1,0,0,3,2,1,1,0,66.7,0,1,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,1,0,0,0,83.3
S2093,U1384,voice,KINYARWANDA,"January 9, 2025","January 1, 2025",urban,0,0,0,abandoned,0,1,0,user_request,147,12,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,[],,,,0,0,0,0,0,0,,0,0,0,0,0,100
S2094,U1171,voice,KINYARWANDA,"April 3, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,177,12,0.81,0.69,0,0,1,0,0,6,5,0,0,0,0,0,9.1,4,5,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2095,U1375,voice,KINYARWANDA,"January 22, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,,32,9,0.8,0.81,0.2,0.2,1,0,0,2,3,2,1,1,0,40,40,1,1,2,1,1,1,1,0,0,[LAND],LAND,ussd,172,0,0,0,0,0,0,0,0,0,1,1,1,96
S2096,U1172,voice,KINYARWANDA,"January 27, 2025","January 1, 2025",rural,1,0,1,completed,1,0,0,,115,3,0.73,0.69,0.5,0.13,0,0,0,3,5,6,4,1,1,75,12.5,5,1,1,1,0,0,0,0,0,[],,,,1,1,1,0,0,0,0,1,0,0,0,0,91.2
S2097,U1361,voice,KINYARWANDA,"January 10, 2025","January 1, 2025",urban,0,1,1,abandoned,0,1,0,system,49,12,0.74,0.78,0.25,0.25,0,0,0,0,4,2,1,1,0,50,0,1,2,0,1,1,1,1,0,0,[DL],DL,web,546,1,0,0,0,0,0,0,0,0,0,1,1,87.5
S2098,U1046,voice,KINYARWANDA,"March 21, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,user_request,18,11,0.87,0.75,0.14,0.14,1,0,0,1,6,2,1,1,0,28.6,28.6,4,1,2,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S2099,U1378,voice,KINYARWANDA,"April 16, 2025","April 1, 2025",urban,1,1,1,completed,1,0,0,user_request,45,6,0.73,0.7,0.6,0,0,0,0,3,2,3,3,0,0,60,20,1,1,1,2,0,0,0,0,0,[],,,,1,1,1,1,0,0,0,1,0,0,0,0,90
S2100,U1140,voice,KINYARWANDA,"April 16, 2025","April 1, 2025",urban,1,0,1,transferred,0,0,1,,242,5,0.98,0.66,0.5,0,0,0,0,2,0,1,1,0,0,50,50,1,0,1,0,2,1,2,0,0,"[LAND, DL]",LAND,web,267,1,0,0,0,0,0,0,1,0,1,1,1,80
S2101,U1374,voice,KINYARWANDA,"March 2, 2025","March 1, 2025",rural,1,1,1,completed,1,0,0,,242,6,0.74,0.58,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,1,2,1,0,"[ID_REPLACEMENT, DL]",ID_REPLACEMENT,voice,714,1,1,1,1,0,1,0,0,0,0,1,1,100
S2102,U1405,voice,KINYARWANDA,"February 20, 2025","February 1, 2025",urban,0,0,0,abandoned,0,1,0,,35,6,0.78,0.57,0,0.33,0,1,0,2,1,1,0,1,0,33.3,0,1,2,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,627,0,0,0,0,0,0,0,0,1,0,1,1,83.3
S2103,U1117,voice,KINYARWANDA,"January 10, 2025","January 1, 2025",rural,0,0,0,transferred,0,0,1,,100,12,0.8,0.72,0.33,0,0,0,0,5,1,5,2,0,3,83.3,16.7,3,2,1,0,1,1,1,0,0,[LAND],LAND,voice,"1,774",0,0,0,0,0,0,0,1,0,0,1,1,88.3
S2104,U1276,voice,KINYARWANDA,"January 6, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,,139,13,0.73,0.76,0.2,0,1,0,0,4,1,2,1,0,1,40,0,2,3,0,0,2,1,1,1,0,"[LAND, DL]",LAND,web,529,1,1,0,1,0,1,0,0,0,0,1,1,100
S2105,U1213,voice,KINYARWANDA,"March 3, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,system,37,4,0.81,0.84,0.17,0.33,1,1,0,5,1,3,1,2,0,50,33.3,1,2,2,1,1,1,1,0,0,[LAND],LAND,voice,62,0,0,0,0,0,1,0,0,1,1,1,1,95
S2106,U1219,voice,KINYARWANDA,"April 23, 2025","April 1, 2025",urban,0,1,1,abandoned,0,1,0,,149,14,0.67,0.8,0.33,0,0,0,0,7,2,3,3,0,0,33.3,22.2,4,2,2,1,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,voice,,1,0,0,0,0,0,0,1,0,1,1,0,87.8
S2107,U1392,voice,KINYARWANDA,"January 5, 2025","January 1, 2025",rural,0,1,1,transferred,0,0,1,,189,3,0.87,0.45,0,0.33,0,1,0,1,2,1,0,1,0,33.3,0,1,1,0,1,1,1,1,0,0,[LAND],LAND,ussd,"1,112",1,0,0,0,1,0,0,0,1,0,1,1,83.3
S2108,U1025,voice,KINYARWANDA,"March 11, 2025","March 1, 2025",urban,0,0,0,transferred,0,0,1,,86,14,0.55,0.71,0,0.25,1,0,0,3,1,2,0,1,1,50,25,0,2,1,1,1,0,0,1,0,[LAND],LAND,voice,,0,0,0,0,0,0,0,0,0,1,1,0,100
S2109,U1008,voice,KINYARWANDA,"March 4, 2025","March 1, 2025",urban,0,1,1,completed,1,0,0,system,51,12,0.8,0.83,0.17,0.17,1,0,0,4,2,2,1,1,0,33.3,16.7,2,3,1,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S2110,U1270,voice,KINYARWANDA,"February 25, 2025","February 1, 2025",urban,0,0,0,abandoned,0,1,0,repeated_errors,87,14,0.79,0.59,0.2,0.6,0,1,0,4,1,4,1,3,0,80,0,1,3,0,1,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,"1,142",0,0,0,0,0,0,0,0,1,0,1,1,72
S2111,U1009,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,23,3,0.77,0.64,0.27,0.091,0,0,0,4,7,6,3,1,2,54.5,18.2,5,2,2,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,98.2
S2112,U1471,voice,KINYARWANDA,"March 4, 2025","March 1, 2025",urban,0,0,0,transferred,0,0,1,system,205,10,0.81,0.76,0,0.091,1,0,0,7,4,3,0,1,2,27.3,18.2,3,5,2,1,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,"1,450",0,0,0,0,0,0,0,0,0,0,1,1,100
S2113,U1377,voice,KINYARWANDA,"April 21, 2025","April 1, 2025",rural,0,0,0,transferred,0,0,1,,76,4,0.8,0.74,0.17,0.17,1,0,0,5,1,2,1,1,0,33.3,16.7,2,2,1,1,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,web,,0,0,0,0,0,0,0,0,0,0,1,0,100
S2114,U1120,voice,KINYARWANDA,"March 30, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,214,14,0.76,0.68,0.17,0,1,0,0,3,3,2,1,0,1,33.3,16.7,2,1,1,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2115,U1124,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,110,12,0.77,0.79,0.43,0,0,0,0,4,3,3,3,0,0,42.9,0,3,3,0,1,1,1,1,0,0,[DL],DL,web,984,0,0,0,0,0,1,0,1,0,0,1,1,97.1
S2116,U1169,voice,KINYARWANDA,"February 20, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,,43,7,0.75,0.65,0,0.29,1,0,0,4,3,3,0,2,1,42.9,42.9,3,1,3,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S2117,U1071,voice,KINYARWANDA,"February 19, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,user_request,8,14,0.8,0.75,0.2,0.2,1,0,0,2,3,2,1,1,0,40,40,1,2,2,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,446,1,1,0,1,0,1,0,0,0,1,1,1,100
S2118,U1151,voice,KINYARWANDA,"January 4, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,user_request,94,6,0.64,0.61,0,0,1,0,0,1,0,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2119,U1207,voice,KINYARWANDA,"April 14, 2025","April 1, 2025",urban,0,1,1,completed,1,0,0,,75,10,0.64,0.78,0.4,0.2,0,0,0,3,2,3,2,1,0,60,0,1,3,0,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,94
S2120,U1048,voice,KINYARWANDA,"February 17, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,138,4,0.67,0.74,0,0.25,1,0,0,3,1,1,0,1,0,25,0,1,3,0,0,3,1,3,0,0,"[LAND, BIRTH_CERT, ID_REPLACEMENT]",LAND,web,361,0,0,0,0,0,1,0,0,0,0,1,1,100
S2121,U1153,voice,KINYARWANDA,"February 1, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,39,12,0.69,0.64,0.5,0,0,0,0,2,2,2,2,0,0,50,25,2,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,1,0,0,92.5
S2122,U1346,voice,KINYARWANDA,"April 30, 2025","April 1, 2025",urban,1,1,1,transferred,0,0,1,,88,11,0.75,0.67,0.29,0,0,0,0,5,2,2,2,0,0,28.6,0,3,2,0,2,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,91.4
S2123,U1292,voice,KINYARWANDA,"February 20, 2025","February 1, 2025",urban,0,0,0,abandoned,0,1,0,,137,9,0.82,0.66,0,0.33,1,1,0,1,2,1,0,1,0,33.3,33.3,0,2,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,1,0,0,90
S2124,U1067,voice,KINYARWANDA,"February 21, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,,137,9,0.65,0.83,0,0.33,1,1,0,5,1,2,0,2,0,33.3,16.7,1,3,1,1,0,0,0,0,0,[],,,,1,1,0,1,1,0,0,0,1,0,0,0,100
S2125,U1049,voice,KINYARWANDA,"April 9, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,241,3,0.78,0.73,0.4,0.2,0,0,0,3,2,3,2,1,0,60,20,2,2,1,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,92
S2126,U1151,voice,KINYARWANDA,"March 15, 2025","March 1, 2025",rural,0,0,0,transferred,0,0,1,user_request,227,14,0.85,0.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2127,U1018,voice,KINYARWANDA,"February 3, 2025","February 1, 2025",rural,0,0,0,abandoned,0,1,0,,108,4,0.83,0.77,0.33,0,0,0,0,2,1,1,1,0,0,33.3,0,1,0,0,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,90
S2128,U1099,voice,KINYARWANDA,"February 5, 2025","February 1, 2025",rural,1,1,1,completed,1,0,0,,102,6,0.67,0.57,0.17,0.17,0,0,0,4,2,3,1,1,1,50,0,2,4,0,0,2,1,2,0,0,"[LAND, BIRTH_CERT]",LAND,ussd,837,1,1,1,1,0,1,0,0,0,0,1,1,100
S2129,U1059,voice,KINYARWANDA,"March 11, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,136,6,0.75,0.74,0,0.33,1,1,0,3,0,1,0,1,0,33.3,0,2,0,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,100
S2130,U1166,voice,KINYARWANDA,"February 12, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,user_request,16,13,0.74,0.86,0.17,0.17,1,0,0,5,1,2,1,1,0,33.3,33.3,1,2,2,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2131,U1201,voice,KINYARWANDA,"April 20, 2025","April 1, 2025",rural,1,1,1,completed,1,0,0,,24,5,0.67,0.68,0.4,0,0,0,0,2,3,2,2,0,0,40,20,1,3,1,0,0,0,0,0,0,[],,,,1,1,1,1,0,0,0,1,0,0,0,0,96
S2132,U1344,voice,KINYARWANDA,"January 16, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,,36,9,0.76,0.73,0.1,0.2,1,0,0,5,5,4,1,2,1,40,20,2,5,2,1,1,1,1,0,0,[DL],DL,web,310,0,0,0,0,0,0,0,0,0,0,1,1,100
S2133,U1145,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",rural,0,0,0,transferred,0,0,1,,97,14,0.73,0.73,0.5,0.25,0,0,0,4,0,4,2,1,1,100,0,3,0,0,1,1,1,1,0,0,[LAND],LAND,voice,121,0,0,0,0,0,0,0,1,0,0,1,1,80
S2134,U1402,voice,KINYARWANDA,"February 22, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,repeated_errors,67,10,0.76,0.73,0,0.25,1,0,0,2,2,2,0,1,1,50,50,1,0,2,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S2135,U1163,voice,KINYARWANDA,"January 19, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,repeated_errors,46,4,0.81,0.72,0.1,0.1,1,0,0,5,5,2,1,1,0,20,20,5,1,2,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2136,U1457,voice,KINYARWANDA,"April 8, 2025","April 1, 2025",rural,1,0,1,completed,1,0,0,user_request,107,6,0.79,0.65,0.67,0,0,0,0,1,2,2,2,0,0,66.7,33.3,0,0,1,2,0,0,0,0,0,[],,,,1,1,1,0,0,0,0,1,0,1,0,0,86.7
S2137,U1480,voice,KINYARWANDA,"March 30, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,system,474,5,0.8,0.67,0.5,0.5,0,1,0,4,0,4,2,2,0,100,50,1,1,2,0,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,0,0,0,0,0,0,0,1,1,1,1,0,60
S2138,U1438,voice,KINYARWANDA,"April 5, 2025","April 1, 2025",urban,0,1,1,abandoned,0,1,0,user_request,15,4,0.88,0.72,0,0.2,1,0,0,2,3,1,0,1,0,20,20,3,1,1,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,490,1,0,0,0,0,0,0,0,0,0,1,1,100
S2139,U1241,voice,KINYARWANDA,"April 23, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,70,14,0.84,0.75,0.25,0,0,0,0,1,3,2,1,0,1,50,25,1,0,1,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2140,U1068,voice,KINYARWANDA,"February 10, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,,201,8,0.63,0.7,0.33,0,0,0,0,2,1,1,1,0,0,33.3,0,2,1,0,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,100
S2141,U1174,voice,KINYARWANDA,"March 22, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,,102,6,0.59,0.7,0.33,0.67,0,1,0,2,1,3,1,2,0,100,0,2,0,0,1,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,web,,0,0,0,0,0,0,0,1,1,0,1,0,66.7
S2142,U1048,voice,KINYARWANDA,"February 16, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,system,28,8,0.85,0.74,0.29,0.29,0,0,0,1,6,4,2,2,0,57.1,14.3,2,2,1,2,2,1,1,1,0,"[LAND, BIRTH_CERT]",LAND,voice,222,0,0,0,0,0,1,0,0,0,0,1,1,94.3
S2143,U1482,voice,KINYARWANDA,"April 4, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,113,4,0.78,0.72,0,0.25,1,0,0,4,0,1,0,1,0,25,0,3,0,0,1,4,1,3,1,0,"[LAND, DL]",DL,web,280,0,0,0,0,0,1,0,0,0,0,1,1,100
S2144,U1107,voice,KINYARWANDA,"April 13, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,,232,14,0.69,0.64,1,0,0,0,1,0,2,2,2,0,0,100,0,0,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,80
S2145,U1225,voice,KINYARWANDA,"February 23, 2025","February 1, 2025",rural,0,0,0,transferred,0,0,1,repeated_errors,64,6,0.82,0.72,0,0.67,1,1,0,1,2,2,0,2,0,66.7,33.3,1,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,1,0,0,83.3
S2146,U1160,voice,KINYARWANDA,"February 24, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,150,13,0.87,0.68,0.5,0,0,0,0,3,3,4,3,0,1,66.7,16.7,2,3,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,93.3
S2147,U1118,voice,KINYARWANDA,"April 5, 2025","April 1, 2025",urban,0,1,1,abandoned,0,1,0,repeated_errors,38,8,0.65,0.77,0.25,0.5,0,1,0,1,3,3,1,2,0,75,50,0,0,2,2,1,0,0,1,0,[LAND],LAND,voice,,1,0,0,0,1,0,0,0,1,1,1,0,67.5
S2148,U1148,voice,KINYARWANDA,"January 19, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,32,7,0.79,0.76,0.22,0.22,1,0,0,6,3,5,2,2,1,55.6,0,3,5,0,1,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,954,0,0,0,0,0,1,0,0,0,0,1,1,100
S2149,U1464,voice,KINYARWANDA,"March 3, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,,55,5,0.79,0.72,0.2,0,1,0,0,1,4,1,1,0,0,20,0,2,3,0,0,3,1,2,1,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,voice,"1,312",0,0,0,0,0,0,0,0,0,0,1,1,100
S2150,U1149,voice,KINYARWANDA,"April 9, 2025","April 1, 2025",rural,0,0,0,abandoned,0,1,0,user_request,139,10,0.8,0.81,0,0,1,0,0,1,2,0,0,0,0,0,33.3,2,0,1,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,794,0,0,0,0,0,0,0,0,0,1,1,1,100
S2151,U1431,voice,KINYARWANDA,"April 3, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,,292,9,0.87,0.73,0,0.33,1,1,0,3,0,1,0,1,0,33.3,0,1,2,0,0,1,1,1,0,0,[LAND],LAND,voice,300,0,0,0,0,0,0,0,0,1,0,1,1,93.3
S2152,U1292,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,,276,5,0.75,0.79,0.33,0,0,0,0,2,1,1,1,0,0,33.3,0,3,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,100
S2153,U1142,voice,KINYARWANDA,"March 6, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,,56,8,0.83,0.75,0.25,0,0,0,0,1,3,1,1,0,0,25,25,1,2,1,0,1,1,1,0,0,[LAND],LAND,voice,235,0,0,0,0,0,0,0,0,0,1,1,1,90
S2154,U1418,voice,KINYARWANDA,"March 9, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,repeated_errors,105,6,0.74,0.76,0.25,0,0,0,0,2,2,1,1,0,0,25,0,3,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,92.5
S2155,U1475,voice,KINYARWANDA,"January 28, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,user_request,101,13,0.79,0.8,0.43,0.29,0,0,0,1,6,5,3,2,0,71.4,14.3,3,2,1,1,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,web,,0,0,0,0,0,0,0,1,0,0,1,0,90
S2156,U1454,voice,KINYARWANDA,"January 18, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,159,7,0.6,0.78,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,1,2,0,0,"[ID_REPLACEMENT, DL]",ID_REPLACEMENT,ussd,"1,068.5",1,1,0,1,0,1,0,0,0,0,1,1,100
S2157,U1159,voice,KINYARWANDA,"January 26, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,repeated_errors,12,13,0.67,0.63,0,0,1,0,0,5,1,1,0,0,1,16.7,0,3,2,0,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S2158,U1010,voice,KINYARWANDA,"April 14, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,94,7,0.71,0.69,0,0.2,1,0,0,1,4,1,0,1,0,20,40,1,2,2,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S2159,U1137,voice,KINYARWANDA,"January 19, 2025","January 1, 2025",urban,0,0,0,transferred,0,0,1,system,15,9,0.68,0.78,0.14,0.14,1,0,0,3,4,2,1,1,0,28.6,0,5,2,0,0,2,1,1,0,1,[DL],DL,voice,464,0,0,0,0,0,0,0,0,0,0,1,1,100
S2160,U1456,voice,KINYARWANDA,"February 24, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,337,13,0.8,0.74,0.29,0.14,0,0,0,3,4,4,2,1,1,57.1,0,3,4,0,0,1,1,1,0,0,[DL],DL,voice,238,0,0,0,0,0,1,0,0,0,0,1,1,98.6
S2161,U1077,voice,KINYARWANDA,"April 29, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,247,7,0.71,0.8,0.44,0,0,0,0,5,4,4,4,0,0,44.4,0,1,7,0,1,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,ussd,467,0,0,0,0,0,1,0,1,0,0,1,1,96.7
S2162,U1076,voice,KINYARWANDA,"February 26, 2025","February 1, 2025",urban,0,1,1,abandoned,0,1,0,,48,13,0.79,0.71,0,0,1,0,0,2,1,0,0,0,0,0,33.3,1,0,1,1,2,1,1,1,0,"[ID_REPLACEMENT, BIRTH_CERT]",ID_REPLACEMENT,ussd,141,1,0,0,0,0,0,0,0,0,1,1,1,100
S2163,U1440,voice,KINYARWANDA,"January 6, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,,368,5,0.86,0.77,1,0,0,0,1,0,1,1,1,0,0,100,0,1,0,0,0,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,,0,0,0,0,0,0,0,1,0,0,1,0,80
S2164,U1253,voice,KINYARWANDA,"January 1, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,34,12,0.8,0.74,0.25,0.25,0,0,0,3,5,4,2,2,0,50,37.5,2,2,3,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,93.8
S2165,U1408,voice,KINYARWANDA,"January 8, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,user_request,113,7,0.77,0.83,0.6,0.2,0,0,0,2,3,4,3,1,0,80,0,2,2,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,88
S2166,U1257,voice,KINYARWANDA,"April 7, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,,99,9,0.84,0.69,0,0,1,0,0,2,1,1,0,0,1,33.3,33.3,1,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
